#timestamp x y z q_x q_y q_z q_w
1664954681.444675 31.327447891235352 -58.224426269531250 -0.351165294647217 0.003381337177005 -0.004091973817994 -0.998106530487496 0.061279491735666
1664954682.654997 30.324111938476562 -58.398422241210938 -0.350368797779083 0.000102918441424 -0.002428874830834 -0.995305635383869 0.096751135124932
1664954684.067044 29.335037231445312 -58.720386505126953 -0.356380313634872 -0.000919797692255 0.003282406155613 -0.981284348092764 0.192534173512635
1664954685.277367 28.397966384887695 -59.222217559814453 -0.353864431381226 -0.012306475348695 -0.010664278128170 -0.965639523924483 0.259374504667276
1664954686.487689 28.013185501098633 -59.294082641601562 -0.311267197132111 -0.020440866249413 -0.037365111436303 -0.926325939240869 0.374307725974027
1664954687.698012 27.901496887207031 -59.534976959228516 -0.266826421022415 -0.112164294817834 -0.048820957888514 -0.876710155159787 0.465204244261129
1664954688.908335 27.690654754638672 -59.822238922119141 -0.254771918058395 -0.077999268699989 -0.066653788306064 -0.820763148631742 0.561979750911745
1664954690.320382 27.369876861572266 -60.816249847412109 -0.051353223621845 -0.058444820573934 -0.065490879413795 -0.775933944271388 0.624677246095242
1664954691.530704 27.367654800415039 -61.599452972412109 0.052210025489330 -0.036181152516993 -0.029898507463889 -0.709745291777855 0.702893038984696
1664954692.539307 27.421033859252930 -62.610485076904297 0.105937741696835 -0.003160957589224 0.000877798733545 -0.681631902520871 0.731687902921922
1664954693.547911 27.536985397338867 -63.661331176757812 0.041619945317507 0.029008028265791 0.034055914451652 -0.663671884242329 0.746684912833539
1664954695.161677 27.740732192993164 -64.726898193359375 0.037925176322460 0.008159434891706 0.008876777057487 -0.663558311658557 0.748027401557031
1664954696.977159 27.877460479736328 -65.794654846191406 -0.104070037603378 -0.010981897100083 -0.004795960824814 -0.673493460335433 0.739096039484216
1664954698.187485 28.019657135009766 -66.859405517578125 -0.090921901166439 -0.012712730640789 -0.005587799137889 -0.670908496090439 0.741410111108632
1664954699.397809 28.149379730224609 -67.961174011230469 -0.032784853130579 -0.027951003591733 -0.023440065625858 -0.675723120863690 0.736252381084031
1664954700.608132 28.269367218017578 -69.123870849609375 0.020722227171063 -0.017304287446245 -0.013509711887238 -0.683782945386523 0.729355148689054
1664954701.818455 28.345193862915039 -70.268424987792969 0.054140511900187 -0.011916545988749 -0.006840317182544 -0.703714186058683 0.710350301141842
1664954703.028780 28.362997055053711 -71.300735473632812 0.078291736543179 -0.012710852098395 -0.009015738068811 -0.712212019588352 0.701791414780694
1664954704.037384 28.339904785156250 -72.313148498535156 0.111993327736855 -0.016821525463166 -0.012224160267858 -0.736616341980375 0.675991102688704
1664954705.247707 28.257337570190430 -73.491279602050781 0.136515885591507 -0.014254064198371 -0.007859596887705 -0.751494587949434 0.659538423955194
1664954706.458030 28.146154403686523 -74.700263977050781 0.162420690059662 -0.012290622195129 -0.002608618765400 -0.753063346949703 0.657828040748571
1664954707.668352 28.018682479858398 -75.871208190917969 0.177552089095116 -0.009880801366227 -0.001135783107406 -0.766235687784300 0.642482646090005
1664954708.676955 27.842021942138672 -76.914947509765625 0.194424033164978 -0.011194140455659 -0.004148231535150 -0.771908025993627 0.635622122649308
1664954709.685558 27.651687622070312 -77.972930908203125 0.203837305307388 -0.006948299349364 -0.004892144696502 -0.772756476564317 0.634645740539020
1664954710.895882 27.460336685180664 -79.166152954101562 0.218803972005844 -0.010875879375096 -0.002317197608017 -0.783398199605751 0.621420635880022
1664954711.904485 27.207157135009766 -80.172050476074219 0.216935575008392 -0.000709614662686 0.013644991017171 -0.807274784997132 0.590017569378240
1664954713.114811 26.871635437011719 -81.238105773925781 0.215702652931213 -0.003861237936170 0.005594512928347 -0.808730571099484 0.588139996629882
1664954714.325133 26.474328994750977 -82.017066955566406 0.190269365906715 0.008120964773883 0.012826928373132 -0.867138729400349 0.497835257704394
1664954715.333736 26.201986312866211 -82.494873046875000 0.191443890333176 0.006042850951459 0.012968578253944 -0.913833660715099 0.405836593316190
1664954716.745780 25.969980239868164 -82.743812561035156 0.173640578985214 0.007848158551125 0.017482284234745 -0.950761140418681 0.309331585867111
1664954717.956103 25.392133712768555 -83.082359313964844 0.155470937490463 0.005768932998045 0.010867817751495 -0.978887988348826 0.204026753676503
1664954718.561266 25.036926269531250 -83.253166198730469 0.156325086951256 0.003581695888655 0.006706180077860 -0.997044245244530 0.076452414141675
1664954719.166428 24.503860473632812 -83.258140563964844 0.152470499277115 -0.005701131697365 -0.003121431351139 0.999475903398107 0.031712336562094
1664954720.376751 23.314064025878906 -83.149810791015625 0.130166977643967 -0.009261236346161 -0.003144043471746 0.998575051444711 0.052461520414316
1664954721.385354 22.234216690063477 -83.070930480957031 0.101554252207279 -0.005565640970363 -0.002739540889816 0.998502162548172 0.054359451275054
1664954722.393957 21.167402267456055 -82.967826843261719 0.094379894435406 -0.007956101556743 -0.002040396035099 0.999239757893054 0.038110936460156
1664954723.402561 20.006072998046875 -82.954673767089844 0.070819549262524 -0.008242823648571 -0.000525354976928 0.999856610424751 0.014783046045190
1664954724.411163 18.855442047119141 -82.993415832519531 0.040708523243666 -0.006504881711934 -0.002652907899248 0.999971804845115 0.002652943345544
1664954725.419766 17.762123107910156 -83.036163330078125 0.018259145319462 0.012551647574446 0.007396697363255 -0.999876906211215 0.005823867853374
1664954726.226649 17.018301010131836 -82.951484680175781 -0.011383147910237 -0.012680694908986 -0.011226443621624 0.995274671699408 0.095611164692576
1664954727.436972 15.923821449279785 -82.741546630859375 0.010156714357436 -0.031237720221662 0.000028470735946 0.988545153618518 0.147657317062551
1664954728.445575 15.336571693420410 -82.520408630371094 -0.049256108701229 0.006558363140528 -0.010408068654115 0.958099156551566 0.286172441361823
1664954729.252458 14.774950027465820 -82.137344360351562 -0.024216845631599 0.003013124854502 -0.010173072056112 0.919467958041283 0.393021759981488
1664954730.261061 14.040271759033203 -81.334732055664062 -0.030856825411320 0.003641824895812 -0.010703660973758 0.889299614158333 0.457185263335366
1664954731.269664 13.416135787963867 -80.438911437988281 -0.017848223447800 0.005543421207916 -0.008971158683703 0.879582423540965 0.475629634264924
1664954732.278267 12.780276298522949 -79.393585205078125 -0.004925567656755 0.003614498056460 -0.008195303105131 0.868395722973485 0.495790924414892
1664954733.085149 12.209928512573242 -78.513816833496094 0.004844834096730 0.005730944330706 -0.007800295462814 0.873268173724603 0.487143724610580
1664954733.892029 11.620303153991699 -77.639930725097656 0.012050844728947 0.005563265663665 -0.005393437204044 0.888162695656673 0.459463803747535
1664954734.698912 10.956450462341309 -76.848983764648438 0.026203367859125 0.007981139301190 -0.005871901447707 0.903369723192189 0.428748137498592
1664954735.505795 10.212779998779297 -76.027496337890625 0.035663809627295 0.005891839513099 -0.004682447698552 0.913049578086404 0.407779142265691
1664954736.312679 9.423904418945312 -75.270973205566406 0.050419390201569 0.003422329533312 -0.004015242231970 0.927515111088032 0.373748423667230
1664954737.321282 8.491066932678223 -74.509605407714844 0.055502962321043 0.008391918091161 -0.005532703279307 0.943594777384135 0.330949937299523
1664954738.128164 7.662362575531006 -73.941589355468750 0.056619178503752 0.009640664741008 -0.006986993283168 0.954833443423062 0.296902904716460
1664954739.136767 6.618230342864990 -73.344947814941406 0.080245181918144 0.010257353838968 -0.006531723123457 0.969749132122324 0.243800623529269
1664954740.145370 5.456136703491211 -72.826950073242188 0.114549584686756 0.010919584762435 -0.007162860595404 0.977922312196640 0.208560320781983
1664954740.952250 4.371937274932861 -72.404067993164062 0.144323766231537 0.011865694175500 -0.009611104804094 0.979941930117790 0.198697371807478
1664954741.960854 3.273636341094971 -72.032463073730469 0.171634405851364 0.012299699819157 -0.011119490592355 0.994593330271994 0.102514299938052
1664954742.566016 2.795080900192261 -71.983787536621094 0.181230381131172 -0.013647448269829 0.012700868521529 -0.999607693705504 0.020902004192999
1664954743.171179 2.337241888046265 -72.064186096191406 0.186403021216393 -0.012202495604681 0.015102423194344 -0.989050565500150 0.146294206305344
1664954743.978059 1.775525212287903 -72.236763000488281 0.213501065969467 -0.001133817199419 0.025822146314182 -0.953028035100221 0.301777228318008
1664954744.381502 1.663528680801392 -72.343551635742188 0.200169697403908 0.006388848002775 0.026836114718724 -0.915685297703609 0.400948177620815
1664954745.591825 1.684606432914734 -72.463989257812500 0.180631637573242 0.005439661935426 0.028558179647397 -0.868178574916936 0.495399639188861
1664954746.196988 1.637581467628479 -72.700180053710938 0.173447534441948 0.015229713218322 0.039033014963735 -0.813761463473747 0.579686777616321
1664954747.205591 1.348744630813599 -73.684486389160156 0.106353208422661 0.017316375507742 0.036124161361620 -0.802662528879026 0.595086592723043
1664954748.012474 1.289599418640137 -74.142562866210938 0.087096869945526 -0.009858963753537 0.009697209463201 -0.716003288633815 0.697959924084396
1664954749.222797 1.428910970687866 -75.374099731445312 0.067126348614693 -0.009270853441966 0.005741360026479 -0.647943338818325 0.761610476387021
1664954750.029680 1.593372702598572 -76.418296813964844 0.045485626906157 0.000025068857218 0.011432039847466 -0.696842937988873 0.717132642968868
1664954750.836560 1.642187237739563 -77.456153869628906 0.050554528832436 -0.000024572149918 0.011422175050435 -0.704168395783378 0.709941126920528
1664954751.643443 1.661809444427490 -78.503784179687500 0.033150237053633 0.001489468956979 0.009094018575544 -0.719101426327119 0.694844024916871
1664954752.450326 1.618411421775818 -79.634651184082031 0.009818599559367 0.009784599058528 0.010437885544546 -0.731642001317939 0.681538916037891
1664954753.257209 1.526518225669861 -80.743621826171875 -0.022011194378138 0.009884694277612 0.003478963218946 -0.743895094985336 0.668214245052226
1664954754.064092 1.414580941200256 -81.858100891113281 -0.031215589493513 0.007669146922223 -0.005763006649577 -0.751790704195025 0.659332017291585
1664954754.870972 1.284265041351318 -83.036865234375000 -0.027474761009216 0.009559700733675 -0.002878173492318 -0.758817738762448 0.651226510193401
1664954755.677855 1.109020590782166 -84.230873107910156 -0.046114020049572 0.001466963289615 -0.002566588019125 -0.765815782043436 0.643053223783108
1664954756.484738 0.930928528308868 -85.393287658691406 -0.037020750343800 0.002486227577014 -0.005177055759103 -0.765951506919169 0.642872697984878
1664954757.493341 0.836083710193634 -86.592163085937500 -0.027460379526019 -0.004421853043744 -0.016794363106249 -0.731873381108970 0.681219311681370
1664954758.300224 0.797167360782623 -87.752563476562500 0.013937709853053 -0.009429155858941 -0.012121586176304 -0.731816395565279 0.681328790930048
1664954759.107107 0.759401977062225 -88.962829589843750 0.037138894200325 -0.008596717942739 -0.008563972150525 -0.728574476500554 0.684859100117362
1664954759.913987 0.759683668613434 -90.169441223144531 0.056527800858021 -0.007803769457187 -0.006416816969544 -0.718376558662983 0.695581084853353
1664954760.720870 0.824462413787842 -91.283683776855469 0.057316455990076 -0.001607301045426 0.005864844608112 -0.681289426475217 0.731988891687669
1664954761.527752 0.952758908271790 -92.313873291015625 0.071809470653534 -0.007874233065401 0.000739383903862 -0.654148581412000 0.756324720739540
1664954762.334636 1.159580111503601 -93.389495849609375 0.067992664873600 -0.010121808640849 -0.004409791608333 -0.647737212819854 0.761783831448382
1664954763.141519 1.389703750610352 -94.580337524414062 0.062979355454445 -0.007490039875895 -0.000465768504831 -0.647150711981870 0.762325152637453
1664954763.948399 1.532291054725647 -95.668838500976562 0.104114063084126 -0.005137271975069 -0.003168835853091 -0.664085782053506 0.747632022448459
1664954764.755282 1.683088660240173 -96.759162902832031 0.108206488192081 -0.006464694118733 -0.002891294956497 -0.681488950572807 0.731794136619446
1664954765.562165 1.774156689643860 -97.863380432128906 0.128437861800194 -0.008380891624734 -0.004756816885252 -0.697961337378608 0.716070600481097
1664954766.369047 1.819699406623840 -99.042732238769531 0.135884031653404 -0.009907305418597 -0.006195153462552 -0.708892441629687 0.705219803730170
1664954767.377651 1.805291175842285 -100.300277709960938 0.187412813305855 -0.017920926746140 -0.014045675722832 -0.743034414269085 0.668865770233346
1664954768.386254 1.668283224105835 -101.426605224609375 0.226408690214157 -0.016148806754708 -0.016972070783610 -0.806851694533048 0.590289342511674
1664954769.394857 1.149258255958557 -102.523658752441406 0.271857231855392 -0.005278978789311 -0.017769259866172 -0.849510820418955 0.527245437891940
1664954770.201740 0.679454445838928 -103.222938537597656 0.277887850999832 -0.006304082290181 -0.012618388983154 -0.905382749336838 0.424362005850214
1664954771.008622 -0.049842931330204 -104.152603149414062 0.304014474153519 -0.000038635005057 -0.008592720535712 -0.903859753085282 0.427742574937011
1664954771.815502 -0.778152883052826 -105.117294311523438 0.269421756267548 0.004557624077158 -0.007022710452727 -0.902533811845243 0.430537603557185
1664954772.622386 -1.475036501884460 -105.911476135253906 0.282452911138535 0.002404496286244 -0.005101373182428 -0.928393380798136 0.371556085779078
1664954773.429269 -2.303742408752441 -106.704734802246094 0.271943718194962 0.003118883808991 -0.005905620750567 -0.938861437375292 0.344230442606313
1664954774.236152 -3.187885284423828 -107.468818664550781 0.275913894176483 -0.003708842603129 -0.008225936183254 -0.943380939476782 0.331588572620286
1664954775.043035 -4.121723651885986 -108.212211608886719 0.312410503625870 -0.009210128335857 -0.014802087544437 -0.948795826762989 0.315408545948742
1664954775.849914 -5.085467815399170 -108.931648254394531 0.316261082887650 -0.006464343409969 -0.015658239664735 -0.950423280067800 0.310497375995425
1664954776.656797 -6.078192234039307 -109.681983947753906 0.302125722169876 0.001750775490486 -0.006242124662034 -0.953859431747110 0.300183535744328
1664954777.463681 -6.995062351226807 -110.371566772460938 0.355512976646423 -0.010817267081731 -0.017896593484177 -0.954148980557049 0.298600772900018
1664954778.270564 -7.952215671539307 -111.055755615234375 0.346350014209747 -0.014001352625170 -0.018974359082256 -0.951083268489575 0.308033362188693
1664954779.077447 -8.884803771972656 -111.809494018554688 0.404135823249817 -0.018019305776433 -0.018439496702539 -0.947541787410672 0.318590412114490
1664954779.884327 -9.831789970397949 -112.615646362304688 0.445590704679489 -0.008733824729713 -0.005365697642642 -0.947467556634824 0.319687595503541
1664954780.691209 -10.760104179382324 -113.355430603027344 0.524809062480927 -0.014986610123540 -0.019292480320481 -0.946973715785960 0.320380997143434
1664954781.498093 -11.668448448181152 -114.114120483398438 0.561558485031128 -0.019758363809990 -0.017270853034637 -0.946668988877711 0.321137276242201
1664954782.304976 -12.653834342956543 -114.898941040039062 0.577459871768951 -0.008266286160984 -0.011025077855440 -0.946124604521014 0.323509426278958
1664954783.111859 -13.562796592712402 -115.654724121093750 0.630524516105652 -0.010395386721425 -0.011675764964529 -0.944749298943056 0.327420791328238
1664954783.918739 -14.501050949096680 -116.445442199707031 0.641231775283813 -0.010991031741563 -0.011424811348226 -0.947464536636746 0.319467717809843
1664954784.725622 -15.352737426757812 -117.055213928222656 0.673903942108154 -0.007848506526051 -0.009989468148880 -0.962977431435719 0.269282524529308
1664954785.532504 -16.233589172363281 -117.570114135742188 0.701353549957275 -0.008377015666477 -0.003978678658676 -0.974404518088972 0.224610397917044
1664954786.339388 -17.144437789916992 -118.027061462402344 0.723984181880951 -0.012876360798473 0.005161349025200 -0.981874684601235 0.189022918049776
1664954787.146271 -18.195596694946289 -118.451934814453125 0.743704259395599 -0.009949176991053 0.008075466540825 -0.989706481243588 0.142537299335243
1664954788.154874 -19.307054519653320 -118.746154785156250 0.761086881160736 -0.016626605351978 0.002233231309312 -0.998117625282505 0.058989615804837
1664954788.961754 -20.518413543701172 -118.887153625488281 0.808634221553802 -0.015152383440849 -0.011925234199478 -0.998500899419640 0.051226437739887
1664954789.768637 -21.512498855590820 -118.991882324218750 0.849824845790863 -0.014367522689832 -0.009087937508791 -0.999855137296694 0.000829520947944
1664954790.777239 -22.642303466796875 -118.867134094238281 0.891368746757507 0.033073510598944 0.012665730070228 0.996734229140228 0.072571334827776
1664954791.584123 -23.666660308837891 -118.695678710937500 0.952290236949921 0.032834247198780 0.018284528431744 0.994313668708118 0.099638930399319
1664954792.391006 -24.830453872680664 -118.435775756835938 1.008878588676453 0.022032203287558 0.031129430155975 0.993605096133255 0.106275366545993
1664954793.197889 -26.017120361328125 -118.200622558593750 1.024012207984924 0.021516094426804 0.036382542468527 0.993169201904034 0.108758009697889
1664954794.004772 -27.215894699096680 -117.950828552246094 1.059047102928162 0.020689148009452 0.039597125562714 0.992896906430346 0.110271301809954
1664954794.811652 -28.342374801635742 -117.749076843261719 1.131031036376953 0.020889788378647 0.037471101727803 0.995597227448500 0.083340830171406
